stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
EH390,2608,"EASTPARK / INNES",,  45.436104, -75.554367,,,0,
EH400,8952,"INNES / RONDEL",,  45.435619, -75.554504,,,0,
EH410,1522,"INNES / EASTPARK",,  45.435791, -75.554626,,,0,
EH420,2609,"INNES / EASTPARK",,  45.434505, -75.557816,,,0,
EH430,8197,"INNES / EASTPARK",,  45.434395, -75.557640,,,0,
EH441,8683,"INNES / ORIENT PARK",,  45.433605, -75.560066,,,0,
EH450,8199,"INNES / ORIENT PARK",,  45.433460, -75.559944,,,0,
EH456,2610,"INNES / INNES ROAD PLAZA",,  45.432594, -75.562027,,,0,
EH458,2612,"INNES / BEARBROOK",,  45.432758, -75.562164,,,0,
EH460,2611,"INNES / BEARBROOK",,  45.431908, -75.563766,,,0,
EH480,8928,"INNES / BEARBROOK",,  45.431488, -75.565269,,,0,
EH493,5927,"BLACKBURN ARENA",,  45.429832, -75.564072,,,0,
EH500,8682,"INNES / BEDDOE",,  45.430328, -75.567764,,,0,
EH510,8799,"INNES / GRAVELLE",,  45.430393, -75.568047,,,0,
EH525,1866,"INNES / PEPIN",,  45.427593, -75.574509,,,0,
EH530,2613,"INNES / TAUVETTE",,  45.428452, -75.572411,,,0,
EH535,2614,"INNES / TAUVETTE",,  45.428268, -75.573257,,,0,
EH550,8678,"TAUVETTE / INNES",,  45.428680, -75.572945,,,0,
EH570,2615,"TAUVETTE / AD. 19",,  45.430649, -75.574013,,,0,
EH590,2616,"TAUVETTE / SOUTHPARK",,  45.432549, -75.575043,,,0,
EH600,8679,"SOUTHPARK / TAUVETTE",,  45.432983, -75.574341,,,0,
EH620,2618,"SOUTHPARK / WOODVIEW",,  45.433372, -75.571434,,,0,
EH630,2619,"SOUTHPARK / WOODBURN",,  45.432362, -75.569603,,,0,
EH650,8025,"SOUTHPARK / INNES",,  45.431358, -75.566917,,,0,
EH700,0765,"RENAUD / ANDERSON",,  45.419662, -75.567177,,,0,
EH705,0766,"ANDERSON / WEIR",,  45.419804, -75.568039,,,0,
EH710,1015,"RENAUD / MAURICE",,  45.421005, -75.559669,,,0,
EH715,1013,"RENAUD / MAURICE",,  45.421062, -75.560211,,,0,
EI020,8191,"ST JOSEPH / BEARBROOK",,  45.453869, -75.574066,,,0,
EI030,8990,"ST JOSEPH / BEARBROOK",,  45.453041, -75.576393,,,0,
EI040,2630,"ST JOSEPH / AD. 1300",,  45.455578, -75.570793,,,0,
EI050,2633,"ST JOSEPH / AD. 1207",,  45.455769, -75.571007,,,0,
EI060,2631,"ST JOSEPH / HART",,  45.456329, -75.569397,,,0,
EI070,2634,"ST JOSEPH / HART",,  45.456814, -75.569016,,,0,
EI080,2635,"ST JOSEPH / AD. 1360",,  45.458038, -75.565941,,,0,
EI085,2632,"ST JOSEPH / AD. 1360",,  45.457859, -75.565712,,,0,
EI090,8194,"ST JOSEPH / RCMP",,  45.458725, -75.564102,,,0,
EI095,8193,"ST JOSEPH / RCMP",,  45.458843, -75.562859,,,0,
EI100,2636,"ST JOSEPH / AD. 1533",,  45.459751, -75.560890,,,0,
EI110,2638,"ST JOSEPH / AD. 1533",,  45.459587, -75.560646,,,0,
EI140,2637,"ST JOSEPH / GOLDEN VALLEY",,  45.460762, -75.553253,,,0,
EI150,2639,"ST JOSEPH / AD. 1510",,  45.460499, -75.553169,,,0,
EI160,2640,"ST JOSEPH / FOREST VALLEY",,  45.461327, -75.548805,,,0,
EI180,8120,"ST JOSEPH / YOUVILLE",,  45.461731, -75.547668,,,0,
EI190,8100,"ST JOSEPH / AD. 1820",,  45.461704, -75.546623,,,0,
EI200,2641,"ST JOSEPH / NOTRE DAME",,  45.462563, -75.543938,,,0,
EI210,2643,"ST JOSEPH / NOTRE DAME",,  45.462383, -75.543777,,,0,
EI220,2642,"ST JOSEPH / MARENGER",,  45.463165, -75.542519,,,0,
EI230,2644,"ST JOSEPH / MARENGER",,  45.463356, -75.541664,,,0,
EI240,8463,"ST JOSEPH / JEANNE D'ARC",,  45.464020, -75.540726,,,0,
EI241,9058,"RENAUD / PAGE",,  45.429958, -75.516830,,,0,
EI242,9059,"RENAUD / PAGE",,  45.429813, -75.516708,,,0,
EI244,9060,"RENAUD / SADDLERIDGE",,  45.429161, -75.518608,,,0,
EI246,9061,"RENAUD / SADDLERIDGE",,  45.429073, -75.518532,,,0,
EI248,9062,"RENAUD / PERCIFOR",,  45.427238, -75.523193,,,0,
EI249,5936,"PAGE / NAVAN",,  45.429943, -75.517418,,,0,
EI250,9063,"RENAUD / JOSHUA",,  45.426796, -75.523888,,,0,
EI252,5928,"SADDLERIDGE / ROLLING MEADOWS",,  45.428085, -75.518105,,,0,
EI257,5934,"SADDLERIDGE / DOVEHAVEN",,  45.426449, -75.517120,,,0,
EI260,7735,"INNES / PAGÉ",,  45.446922, -75.526497,,,0,
EI262,5931,"JOSHUA / KEITH",,  45.425713, -75.521584,,,0,
EI263,0379,"PAGE / BUTTONFIELD",,  45.445183, -75.526306,,,0,
EI264,0391,"PAGE / INNES",,  45.446415, -75.527283,,,0,
EI265,3310,"PAGÉ / SILVERBIRCH",,  45.442516, -75.524963,,,0,
EI266,3365,"PAGE / SILVERBIRCH",,  45.442669, -75.524803,,,0,
EI267,0392,"PAGE / CREEK CROSSING",,  45.438889, -75.522797,,,0,
EI268,2081,"PAGÉ / NATURE TRAIL",,  45.438988, -75.522606,,,0,
EI272,2645,"INNES / ORLÉANS",,  45.444668, -75.532570,,,0,
EI280,1504,"INNES / AD. 3386",,  45.444801, -75.531425,,,0,
EI290,2646,"INNES / DU CLAIRVAUX PATHWAY",,  45.442600, -75.537956,,,0,
EI295,1089,"INNES / DU CLAIRVAUX PATHWAY",,  45.442326, -75.537552,,,0,
EI300,1503,"INNES / INNES BYPASS",,  45.440056, -75.543831,,,0,
EI305,1735,"INNES / INNES BYPASS",,  45.440052, -75.543304,,,0,
EI310,2647,"INNES / CLEROUX",,  45.438824, -75.546906,,,0,
EI320,2649,"INNES / CLEROUX",,  45.438873, -75.546379,,,0,
EI330,2648,"INNES / KEYSTONE",,  45.438084, -75.548706,,,0,
EI340,2650,"INNES / KEYSTONE",,  45.438053, -75.548393,,,0,
EI351,1521,"INNES / CLEROUX",,  45.437141, -75.551163,,,0,
EI360,8198,"INNES / CLEROUX",,  45.436527, -75.552162,,,0,
EI390,2439,"ORLEANS / PINEGLADE",,  45.442760, -75.530556,,,0,
EI395,2445,"ORLEANS / CRESTMONT",,  45.442860, -75.530312,,,0,
EI400,2651,"ORLEANS / INNES",,  45.443733, -75.532570,,,0,place_4816
EI405,2453,"ORLEANS / INNES",,  45.444118, -75.532478,,,0,place_4816
EI455,1397,"NAVAN / AD. 2878",,  45.433273, -75.527756,,,0,
EI465,1396,"NAVAN / AD. 2878",,  45.433128, -75.527740,,,0,
EI470,2653,"NAVAN / TOPSOIL",,  45.431396, -75.522034,,,0,
EI480,2655,"NAVAN / TOPSOIL",,  45.431194, -75.521683,,,0,
EI490,8018,"PAGE / NAVAN",,  45.430813, -75.517944,,,0,
EI500,8127,"PAGÉ / NAVAN",,  45.431019, -75.517807,,,0,
EI510,8136,"PAGE / AD. 2738",,  45.432686, -75.519058,,,0,
EI520,2656,"PAGE / AD. 2741",,  45.432537, -75.518753,,,0,
EI530,2661,"PAGE / AD. 2650",,  45.434013, -75.519882,,,0,
EI535,2659,"PAGE / MONPELLIER",,  45.436249, -75.521187,,,0,
EI540,2657,"PAGE / AD. 2683",,  45.434113, -75.519714,,,0,
EI545,2658,"PAGE / NATURE TRAIL",,  45.436771, -75.521355,,,0,
EI611,1738,"MEADOWGLEN / ORLÉANS",,  45.446918, -75.534866,,,0,place_5813
EI612,7733,"MEADOWGLEN / WINDFLOWER",,  45.446575, -75.535591,,,0,
EI613,7732,"MEADOWGLEN / DU CLAIRVAUX",,  45.445438, -75.539520,,,0,
EI615,7715,"MEADOWGLEN / WINDFLOWER",,  45.446384, -75.536575,,,0,
EI616,7861,"MEADOWGLEN / MONTEREAU",,  45.445457, -75.540535,,,0,
EI618,7731,"MEADOWGLEN / WILLOWBARK",,  45.447716, -75.542809,,,0,
EI619,7717,"MEADOWGLEN / WILLOWBARK",,  45.447441, -75.542458,,,0,
EI620,7718,"MEADOWGLEN / MEADOWFIELD",,  45.449646, -75.543213,,,0,
EI630,7730,"MEADOWGLEN / MEADOWHILL",,  45.450512, -75.543434,,,0,
EI640,7719,"MEADOWGLEN / FOREST VALLEY",,  45.452477, -75.540733,,,0,
EI650,7864,"FORESTVALLEY / MEADOWGLEN",,  45.452946, -75.540878,,,0,
EI660,7729,"FOREST VALLEY / RIDGELEA",,  45.454590, -75.541870,,,0,
EI670,0823,"FOREST VALLEY / RIDGELEA",,  45.454571, -75.541672,,,0,
EI680,7728,"FORESTVALLEY / FORESTGLEN",,  45.457184, -75.541969,,,0,
EI690,7720,"FORESTVALLEY / RIVERMILL",,  45.457588, -75.541809,,,0,
EI700,0866,"FORESTVALLEY / AD. 1402",,  45.458359, -75.545746,,,0,
EI710,7721,"FOREST VALLEY  / AD. 1401",,  45.458477, -75.545898,,,0,
EI720,1736,"YOUVILLE / ST JOSEPH",,  45.461990, -75.549500,,,0,
EI730,1737,"YOUVILLE / ST JOSEPH",,  45.461769, -75.549210,,,0,
EI740,7726,"YOUVILLE / AD. 1420",,  45.463734, -75.550438,,,0,
EI750,7722,"YOUVILLE / AD. 1420",,  45.463860, -75.550285,,,0,
EI760,7725,"YOUVILLE / AD. 1490",,  45.465141, -75.548828,,,0,
EI770,7723,"YOUVILLE / VOYAGEUR",,  45.465015, -75.548752,,,0,
EI780,7863,"YOUVILLE / JEANNE D'ARC",,  45.465778, -75.543182,,,0,
EI790,7724,"YOUVILLE / JEANNE D'ARC",,  45.465660, -75.543076,,,0,
EI800,6340,"CREEK CROSSING / PAGE",,  45.438297, -75.522820,,,0,
EI801,3617,"ORLÉANS / NAVAN",,  45.433823, -75.531105,,,0,
EI803,3307,"ORLÉANS / DES GRAND CHAMPS",,  45.434612, -75.530838,,,0,
EI805,6341,"CREEK CROSSING / ROLLING BROOK",,  45.438255, -75.523529,,,0,
EI806,3306,"ORLÉANS / DES GRAND CHAMPS",,  45.435795, -75.529129,,,0,
EI807,3618,"ORLEANS / BLUE WILLOW",,  45.435303, -75.529518,,,0,
EI808,6339,"CREEK CROSSING / ORLÉANS",,  45.437595, -75.526360,,,0,
EI809,3619,"ORLEANS / BLUE WILLOW",,  45.436432, -75.527786,,,0,
EI810,6333,"ORLEANS / CREEK CROSSING",,  45.438114, -75.526711,,,0,
EI811,3305,"ORLÉANS / LONGLEAF",,  45.437550, -75.526955,,,0,
EI815,6325,"LONGLEAF / ORLÉANS",,  45.437733, -75.527359,,,0,
EI820,6326,"LONGLEAF / VALLEYWOOD",,  45.438637, -75.530190,,,0,
EI830,6332,"LONGLEAF / APPLE LEAF",,  45.438503, -75.530235,,,0,
EI835,6327,"LONGLEAF / SHAKEWOOD",,  45.439957, -75.530907,,,0,
EI840,6331,"LONGLEAF / MONTCLAIR",,  45.440319, -75.531326,,,0,
EI845,6328,"LONGLEAF / GLADEWOODS",,  45.441399, -75.530960,,,0,
EI850,6330,"LONGLEAF / GLADEWOODS",,  45.441319, -75.531204,,,0,
EI855,6329,"LONGLEAF / PINEGLADE",,  45.441982, -75.529953,,,0,
EI860,6334,"ORLÉANS / VALLEYWOOD PATHWAY",,  45.439461, -75.527405,,,0,
EI865,6338,"ORLÉANS / VALLEYWOOD",,  45.438972, -75.527298,,,0,
EI870,6337,"ORLÉANS / OAKBROOK",,  45.440247, -75.528046,,,0,
EI875,6335,"ORLÉANS / SILVERBIRCH",,  45.441441, -75.528557,,,0,
EI880,6336,"ORLÉANS / LONGLEAF",,  45.441940, -75.529190,,,0,
EJ030,1765,"PLACE D'ORLÉANS / ROCQUE",,  45.476604, -75.519707,,,0,
EJ040,7800,"PLACE D'ORLÉANS / ROCQUE",,  45.476837, -75.519638,,,0,
EJ045,7799,"PLACE D'ORLÉANS / ST JOSEPH",,  45.475239, -75.517960,,,0,
EJ070,8114,"ST JOSEPH / GABRIEL",,  45.474628, -75.518303,,,0,
EJ090,1768,"ST JOSEPH / EDGAR BRAULT",,  45.473804, -75.519539,,,0,
EJ100,1766,"ST JOSEPH / ST PIERRE",,  45.473274, -75.520851,,,0,
EJ110,8540,"ST JOSEPH / BELCOURT",,  45.472145, -75.522362,,,0,
EJ120,8543,"ST JOSEPH / BELCOURT",,  45.471748, -75.523590,,,0,
EJ130,7801,"ST JOSEPH / ST JEAN",,  45.470753, -75.525764,,,0,
EJ140,7798,"ST JOSEPH / ST JEAN",,  45.470314, -75.526207,,,0,
EJ150,1767,"ST JOSEPH / DUSSERE",,  45.469837, -75.527306,,,0,
EJ160,7802,"ST JOSEPH / DUSSERE",,  45.469913, -75.527618,,,0,
EJ170,7803,"ST JOSEPH / COUSINEAU",,  45.469242, -75.529030,,,0,
EJ180,5740,"ST JOSEPH / ORLÉANS",,  45.468681, -75.529762,,,0,
EJ190,1770,"ST JOSEPH / ORLEANS",,  45.468491, -75.530777,,,0,
EJ200,7795,"ST JOSEPH / BOYER",,  45.467373, -75.532784,,,0,
EJ210,8909,"ST JOSEPH / BOYER",,  45.467121, -75.533821,,,0,
EJ220,5833,"ST JOSEPH / GREY NUNS",,  45.466030, -75.535759,,,0,
EJ230,8116,"ST JOSEPH / GREY NUNS",,  45.465744, -75.536812,,,0,
EJ240,7794,"ST JOSEPH / NOTRE DAME",,  45.465054, -75.538422,,,0,
EJ250,8101,"ST JOSEPH / NOTRE DAME",,  45.465015, -75.537987,,,0,
EJ260,2477,"MEADOWGLEN / BOYER",,  45.452118, -75.524872,,,0,
EJ265,7753,"MEADOWGLEN / BOYER",,  45.452175, -75.524384,,,0,
EJ270,7754,"MEADOWGLEN / TEAKDALE",,  45.451435, -75.526062,,,0,
EJ275,7752,"MEADOWGLEN / ROBINWOOD",,  45.451038, -75.526115,,,0,
EJ280,7755,"MEADOWGLEN / ASPENVIEW",,  45.449772, -75.527481,,,0,
EJ284,1401,"MEADOWGLEN / PAGÉ",,  45.449097, -75.529602,,,0,
EJ285,7751,"MEADOWGLEN / THORNCREST",,  45.449364, -75.528053,,,0,
EJ286,1399,"MEADOWGLEN / LORANGER",,  45.449100, -75.528976,,,0,
EJ287,7750,"MEADOWGLEN / SABLEWOOD",,  45.447971, -75.531525,,,0,
EJ290,7756,"MEADOWGLEN / SUMMERFIELDS #2",,  45.447392, -75.533112,,,0,place_5813
EJ292,6609,"MEADOWGLEN / SUMMERFIELDS # 1",,  45.448357, -75.531364,,,0,
EJ295,2479,"MEADOWGLEN / ORLÉANS",,  45.447002, -75.533951,,,0,place_5813
EJ461,1194,"INNES / PAGE",,  45.446590, -75.527763,,,0,
EJ470,8129,"INNES / BOYER PATHWAY",,  45.448578, -75.522362,,,0,
EJ481,1219,"INNES / BOYER PATHWAY",,  45.448696, -75.522400,,,0,
EJ490,7764,"INNES / VISENEAU",,  45.451248, -75.515953,,,0,
EJ500,8955,"INNES / VISENEAU",,  45.451370, -75.515312,,,0,
EJ503,0589,"INNES / BELCOURT",,  45.453201, -75.510902,,,0,
EJ505,1751,"INNES / BELCOURT",,  45.453003, -75.511856,,,0,
EJ510,7763,"INNES / AD. 3927",,  45.454742, -75.507004,,,0,place_4824
EJ515,0864,"INNES / AD. 3927",,  45.454659, -75.507568,,,0,
EJ630,8141,"BELCOURT / CARRIÈRE",,  45.467312, -75.519173,,,0,
EJ640,7776,"BELCOURT / CARRIÈRE",,  45.467594, -75.519569,,,0,
EJ650,7775,"BELCOURT / LEBLANC",,  45.468380, -75.519958,,,0,
EJ660,7772,"BELCOURT / BARSONA",,  45.468983, -75.520103,,,0,
EJ670,7774,"BELCOURT / NOTRE DAME",,  45.470787, -75.521637,,,0,
EJ680,7773,"BELCOURT / NOTRE DAME",,  45.470505, -75.521103,,,0,
EJ690,8133,"BELCOURT / ST JOSEPH",,  45.471542, -75.522453,,,0,
EJ695,7797,"ORLÉANS / LUMBERMAN",,  45.470917, -75.532295,,,0,
EJ700,1753,"ORLÉANS / LUMBERMAN",,  45.471134, -75.532677,,,0,
EJ705,1752,"ORLÉANS / ST JOSEPH",,  45.469002, -75.530403,,,0,
EJ710,7796,"ORLÉANS / ST JOSEPH",,  45.469238, -75.530930,,,0,
EJ712,1233,"ORLÉANS / ST JOSEPH",,  45.468060, -75.529915,,,0,
EJ715,7742,"ORLÉANS / NOTRE DAME",,  45.467941, -75.529510,,,0,
EJ720,1755,"ORLÉANS / NOTRE DAME",,  45.467308, -75.529419,,,0,
EJ722,7741,"ORLÉANS / CARRIÈRE",,  45.465111, -75.527893,,,0,
EJ724,3655,"CARRIÈRE  / ORLEANS",,  45.465652, -75.527031,,,0,
EJ725,7740,"ORLÉANS / JEANNE D'ARC",,  45.462605, -75.526535,,,0,
EJ728,7743,"ORLÉANS / CARRIERE",,  45.464939, -75.528107,,,0,
EJ729,6311,"ORLÉANS / BOYER",,  45.454952, -75.527267,,,0,
EJ730,7744,"ORLÉANS / JEANNE D'ARC",,  45.461414, -75.526230,,,0,
EJ731,6312,"ORLÉANS / BOYER",,  45.455597, -75.525772,,,0,
EJ733,7745,"ORLÉANS / BEAUSEJOUR",,  45.458542, -75.524956,,,0,
EJ734,7746,"ORLÉANS / GLOUCESTER LIBRARY",,  45.456635, -75.524681,,,0,
EJ735,7739,"ORLÉANS / BEAUSÉJOUR",,  45.459064, -75.524918,,,0,
EJ736,7738,"ORLÉANS / GLOUCESTER LIBRARY",,  45.456566, -75.524414,,,0,
EJ737,1754,"ORLÉANS / BOYER",,  45.455418, -75.525658,,,0,
EJ738,7737,"ORLÉANS / BOYER",,  45.454659, -75.527466,,,0,
EJ739,4076,"ORLÉANS / BEAUSÉJOUR",,  45.453598, -75.531723,,,0,
EJ740,5847,"ORLÉANS / MAPLE RUN",,  45.453724, -75.530563,,,0,
EJ741,7748,"ORLÉANS / OAK MEADOWS",,  45.451786, -75.534531,,,0,
EJ742,7736,"ORLÉANS / OAK MEADOWS",,  45.451782, -75.534248,,,0,
EJ743,0326,"ORLÉANS / FOREST VALLEY",,  45.449612, -75.535210,,,0,
EJ744,7749,"ORLÉANS / FOREST VALLEY",,  45.449642, -75.535423,,,0,
EJ745,2456,"ORLÉANS / MEADOWGLEN",,  45.447292, -75.534309,,,0,place_5813
EJ747,2452,"ORLÉANS / INNES",,  45.444790, -75.532860,,,0,
EJ748,1757,"VISENEAU / SIMARD",,  45.453735, -75.522736,,,0,
EJ749,7759,"VISENEAU / VIGNEAULT",,  45.453686, -75.522903,,,0,
EJ750,1756,"VISENEAU / BARRINGTON",,  45.455357, -75.519463,,,0,
EJ751,6616,"ORLÉANS / MEADOWGLEN",,  45.446472, -75.534073,,,0,
EJ755,7757,"VISENEAU / DUCLOS",,  45.455444, -75.518524,,,0,
EJ760,7758,"VISENEAU / BROMONT",,  45.454762, -75.516541,,,0,
EJ765,1809,"VISENEAU / D'AMOUR",,  45.453922, -75.516235,,,0,
EJ770,1710,"VISENEAU / MARKWELL",,  45.452755, -75.515480,,,0,
EJ774,7787,"JEANNE D'ARC / AD. 5810",,  45.461853, -75.535316,,,0,
EJ775,7761,"VISENEAU / INNES",,  45.452076, -75.515831,,,0,
EJ776,1759,"JEANNE D'ARC / AD. 5875",,  45.461647, -75.535477,,,0,
EJ777,7786,"JEANNE D'ARC / HUNTER'S RUN",,  45.461533, -75.531548,,,0,
EJ778,7788,"JEANNE D'ARC / HUNTERS RUN",,  45.461308, -75.531517,,,0,
EJ779,7785,"JEANNE D'ARC / BOYER",,  45.461639, -75.529526,,,0,
EJ780,7789,"JEANNE D'ARC / BOYER",,  45.461494, -75.529198,,,0,
EJ785,7784,"JEANNE D'ARC / ORLÉANS",,  45.461990, -75.527107,,,0,
EJ790,7790,"JEANNE D'ARC / ORLÉANS",,  45.462048, -75.525673,,,0,
EJ795,7783,"JEANNE D'ARC / MONTCERF",,  45.462379, -75.524399,,,0,
EJ800,7791,"JEANNE D'ARC / CEDAR MILLS",,  45.462021, -75.522346,,,0,
EJ805,1760,"JEANNE D'ARC / BEAUSÉJOUR",,  45.460583, -75.520401,,,0,
EJ808,7782,"JEANNE D'ARC / NATALIE",,  45.458717, -75.518173,,,0,
EJ810,1762,"JEANNE D'ARC / BEAUSÉJOUR",,  45.460014, -75.520119,,,0,
EJ815,7781,"JEANNE D'ARC / BELCOURT",,  45.458836, -75.514091,,,0,
EJ816,7792,"JEANNE D'ARC / NATALIE",,  45.458420, -75.517906,,,0,
EJ817,1761,"JEANNE D'ARC / DES ÉPINETTES",,  45.459415, -75.510490,,,0,
EJ820,7793,"JEANNE D'ARC / BELCOURT",,  45.458702, -75.513977,,,0,
EJ822,2908,"DES ÉPINETTES / SUNVIEW",,  45.459629, -75.509834,,,0,
EJ825,7780,"SUNVIEW / DES PERDRIX",,  45.460960, -75.512253,,,0,
EJ827,7779,"SUNVIEW / AD. 1672",,  45.463158, -75.514320,,,0,
EJ830,1782,"SUNVIEW / DES PERDRIX",,  45.461006, -75.512062,,,0,
EJ832,7769,"SUNVIEW / DES PERDRIX",,  45.462334, -75.513573,,,0,
EJ835,7778,"SUNVIEW / DES GRIVES",,  45.464947, -75.515114,,,0,
EJ840,1763,"SUNVIEW / BURNING TREE",,  45.464745, -75.514900,,,0,
EJ845,7777,"SUNVIEW / DES GRIVES",,  45.466938, -75.514389,,,0,
EJ847,1764,"SUNVIEW / LARKHAVEN",,  45.467091, -75.517616,,,0,
EJ850,7770,"SUNVIEW / DES GRIVES",,  45.467171, -75.514473,,,0,
EJ852,7771,"SUNVIEW / LARKHAVEN",,  45.467243, -75.517632,,,0,
EJ865,1973,"JEANNE D'ARC / DES ÉPINETTES",,  45.459156, -75.509521,,,0,
EJ880,7766,"JEANNE D'ARC / SAPINIER",,  45.457306, -75.505768,,,0,
EJ885,7765,"JEANNE D'ARC / SAPINIER",,  45.457993, -75.505959,,,0,
EJ890,7767,"INNES / JEANNE D'ARC",,  45.455601, -75.505196,,,0,place_4824
EJ891,6939,"JEANNE D'ARC / INNES",,  45.455967, -75.505035,,,0,place_4824
EJ895,1974,"JEANNE D'ARC / INNES",,  45.456120, -75.504883,,,0,place_4824
EK010,8156,"HIAWATHA / AD. 879",,  45.482841, -75.546394,,,0,
EK020,7927,"HIAWATHA / ST LOUIS",,  45.480675, -75.546921,,,0,
EK025,7928,"ST LOUIS / BUCKSKIN",,  45.480675, -75.543427,,,0,
EK030,7926,"HIAWATHA / ST LOUIS",,  45.481136, -75.546936,,,0,
EK035,7925,"ST LOUIS / BUCKSKIN",,  45.480816, -75.543221,,,0,
EK040,7924,"ORLÉANS / ST LOUIS",,  45.481197, -75.540504,,,0,
EK045,1534,"ORLÉANS / JEANNE D'ARC",,  45.479584, -75.538139,,,0,
EK046,0790,"ORLEANS / CAIRINE WILSON H.S.",,  45.481575, -75.541298,,,0,
EK048,6943,"ORLEANS / SUGAR CREEK",,  45.475582, -75.535019,,,0,
EK050,7929,"ORLÉANS / ST LOUIS",,  45.481045, -75.540489,,,0,
EK091,6960,"FORTUNE / ORLEANS",,  45.475803, -75.535912,,,0,
EK095,7941,"FORTUNE / ORLÉANS",,  45.475716, -75.535782,,,0,
EK100,8178,"FORTUNE / PRIORY",,  45.474823, -75.537781,,,0,
EK110,7940,"FORTUNE / ST JOVITE",,  45.474079, -75.538330,,,0,
EK115,7934,"FORTUNE / ST THÉRÈSE",,  45.473904, -75.538696,,,0,
EK120,8171,"FORTUNE / ST DUNSTANS",,  45.472919, -75.539322,,,0,
EK130,7935,"FORTUNE / STE THÉRÈSE",,  45.472118, -75.540627,,,0,
EK140,7939,"FORTUNE / ST JÉROME",,  45.471634, -75.541687,,,0,
EK150,7936,"FORTUNE / ST JÉROME",,  45.471355, -75.542892,,,0,
EK160,8179,"FORTUNE / STE AGATHE",,  45.471481, -75.545036,,,0,
EK170,7938,"FORTUNE / ST AGATHE",,  45.471394, -75.545235,,,0,
EK180,8170,"FORTUNE / ST MORITZ",,  45.472145, -75.545769,,,0,
EK190,7937,"FORTUNE / JEANNE D'ARC",,  45.472603, -75.546837,,,0,
EK210,8158,"VINEYARD / SAUTERNE",,  45.471424, -75.548790,,,0,
EK220,8157,"VINEYARD / SAUTERNE",,  45.471592, -75.548668,,,0,
EK230,2663,"VINEYARD / SAUTERNE",,  45.469086, -75.548996,,,0,
EK240,2665,"VINEYARD / SAUTERNE",,  45.469048, -75.548637,,,0,
EK250,2664,"VINEYARD / BEAUJOLAIS",,  45.468739, -75.550507,,,0,
EK260,2668,"VINEYARD / BURGUNDY",,  45.468563, -75.550125,,,0,
EK270,8160,"VINEYARD / BEAUJOLAIS",,  45.468647, -75.553642,,,0,
EK280,2666,"VINEYARD / BURGUNDY",,  45.468468, -75.553604,,,0,
EK290,2694,"VINEYARD / BORDEAU",,  45.470104, -75.554626,,,0,
EK295,2670,"VINEYARD / CHABLIS",,  45.471905, -75.554840,,,0,
EK300,2667,"VINEYARD / BORDEAU",,  45.470341, -75.554970,,,0,
EK305,2669,"VINEYARD / CHABLIS",,  45.471970, -75.555061,,,0,
EK310,2671,"VINEYARD / VOYAGEUR",,  45.472713, -75.554588,,,0,
EK320,2684,"VOYAGEUR / VINEYARD",,  45.473270, -75.554741,,,0,
EK330,2680,"VOYAGEUR / BATEAU",,  45.473736, -75.556267,,,0,
EK340,2672,"VOYAGEUR / CHALEUR",,  45.473930, -75.556252,,,0,
EK350,2681,"VOYAGEUR / EXPLORER",,  45.475620, -75.557838,,,0,
EK360,2673,"VOYAGEUR / EXPLORER",,  45.475582, -75.557594,,,0,
EK370,2674,"VOYAGEUR / FAIRWINDS",,  45.477322, -75.558090,,,0,
EK380,2682,"VOYAGEUR / FAIRWINDS",,  45.477448, -75.558228,,,0,
EK390,2683,"VOYAGEUR / AD. 6140",,  45.478645, -75.556038,,,0,
EK400,2675,"VOYAGEUR / AD. 6139",,  45.478527, -75.555832,,,0,
EK410,2676,"VOYAGEUR / ACADIAN",,  45.478081, -75.551941,,,0,
EK420,8155,"VOYAGEUR / ACADIAN",,  45.477943, -75.551605,,,0,
EK430,2677,"VOYAGEUR / RAFTSMAN",,  45.476982, -75.550819,,,0,
EK440,2866,"VOYAGEUR / RAVINE",,  45.476925, -75.550385,,,0,
EK450,2678,"VOYAGEUR / VOYAGEUR",,  45.475948, -75.549789,,,0,
EK460,2685,"VOYAGEUR / VOYAGEUR",,  45.475983, -75.549454,,,0,
EK470,2679,"VOYAGEUR / PADDLER",,  45.475945, -75.548492,,,0,
EK480,2686,"VOYAGEUR / JEANNE D'ARC",,  45.475815, -75.547859,,,0,
EK490,8154,"JEANNE D'ARC / ORLÉANS",,  45.478748, -75.538269,,,0,
EK510,7930,"JEANNE D'ARC / PADDLER",,  45.477909, -75.543434,,,0,
EK520,8164,"JEANNE D'ARC / VORLAGE",,  45.477875, -75.542549,,,0,
EK530,7960,"JEANNE D'ARC / VORLAGE",,  45.475784, -75.547241,,,0,
EK540,8161,"JEANNE D'ARC / VOYAGEUR",,  45.475471, -75.547775,,,0,
EK550,8162,"JEANNE D'ARC / VINEYARD",,  45.471992, -75.547897,,,0,
EK560,8163,"JEANNE D'ARC / FORTUNE",,  45.472160, -75.547791,,,0,
EK570,8122,"JEANNE D'ARC / GREY NUNS",,  45.466476, -75.542885,,,0,
EK580,8124,"JEANNE D'ARC / YOUVILLE",,  45.466278, -75.542824,,,0,
EK590,1831,"JEANNE D'ARC / ST JOSEPH",,  45.464714, -75.540771,,,0,
EK600,8123,"JEANNE D'ARC / ST JOSEPH",,  45.464649, -75.540375,,,0,
